+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
--,0-0,3,0,1,4-9,0-0,23,J.  Stackhouse,0,1,8,SF,1,0,1,"March 10, 2008",280310006,1,Mavericks
--,0-0,2,0,5,5-10,4-5,31,J.  Howard,0,0,14,SF,5,3,0,"March 10, 2008",280310006,1,Mavericks
--,0-0,0,2,3,2-4,1-2,20,E.  Dampier,3,2,5,C,6,0,1,"March 10, 2008",280310006,1,Mavericks
--,1-1,3,0,7,6-9,5-5,23,D.  Nowitzki,1,2,18,C,8,2,0,"March 10, 2008",280310006,1,Mavericks
--,0-1,9,2,5,3-7,2-4,27,J.  Kidd,0,3,8,PG,5,1,5,"March 10, 2008",280310006,1,Mavericks
--,0-0,2,0,8,4-7,0-0,27,B.  Bass,1,1,8,PF,9,0,0,"March 10, 2008",280310006,0,Mavericks
--,0-0,3,2,4,2-6,6-6,18,M.  Allen,1,4,10,PF,5,0,1,"March 10, 2008",280310006,0,Mavericks
--,0-0,1,0,3,2-4,0-0,7,J.  Howard,0,2,4,PF,3,0,2,"March 10, 2008",280310006,0,Mavericks
--,0-1,2,0,3,3-6,0-0,18,A.  Wright,0,2,6,SF,3,2,3,"March 10, 2008",280310006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,D.  George,0,0,0,SF,0,0,0,"March 10, 2008",280310006,0,Mavericks
--,0-0,0,0,1,2-2,3-5,6,J.  Magloire,1,1,7,C,2,0,0,"March 10, 2008",280310006,0,Mavericks
--,0-2,2,0,2,1-5,0-0,15,J.J. ,0,1,2,PG,2,1,1,"March 10, 2008",280310006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,T.  Lue,0,0,0,PG,0,0,0,"March 10, 2008",280310006,0,Mavericks
--,1-1,5,0,4,7-9,3-4,26,J.  Terry,1,1,18,SG,5,0,0,"March 10, 2008",280310006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,SG,0,0,0,"March 10, 2008",280310006,0,Mavericks
--,0-0,0,0,5,3-5,0-2,28,J.  Foster,3,3,6,PF,8,2,0,"March 14, 2008",280314006,1,Pacers
--,0-3,2,0,2,5-11,4-7,34,T.  Murphy,3,1,14,PF,5,0,1,"March 14, 2008",280314006,1,Pacers
--,0-2,2,1,3,3-7,5-6,27,D.  Granger,2,6,11,SF,5,0,1,"March 14, 2008",280314006,1,Pacers
--,0-4,2,0,0,0-9,0-0,21,T.  Diener,1,1,0,PG,1,0,1,"March 14, 2008",280314006,1,Pacers
--,2-3,5,0,3,5-16,6-8,36,M.  Dunleavy,2,1,18,SG,5,1,0,"March 14, 2008",280314006,1,Pacers
--,0-0,1,0,0,4-5,0-0,8,I.  Diogu,0,2,8,PF,0,0,1,"March 14, 2008",280314006,0,Pacers
--,0-0,2,0,0,0-2,0-0,4,S.  Graham,0,0,0,SF,0,0,0,"March 14, 2008",280314006,0,Pacers
--,0-0,0,1,6,0-1,1-2,23,D.  Harrison,1,2,1,C,7,0,0,"March 14, 2008",280314006,0,Pacers
--,0-0,0,0,0,0-0,0-0,0,J.  O'Neal,0,0,0,C,0,0,0,"March 14, 2008",280314006,0,Pacers
--,0-0,0,0,0,0-0,0-0,0,J.  Tinsley,0,0,0,PG,0,0,0,"March 14, 2008",280314006,0,Pacers
--,0-0,0,0,0,0-0,0-0,0,A.  Owens,0,0,0,SG,0,0,0,"March 14, 2008",280314006,0,Pacers
--,1-2,1,1,4,2-6,0-0,19,K.  Rush,2,0,5,SG,6,0,1,"March 14, 2008",280314006,0,Pacers
--,2-4,1,0,1,8-19,4-4,27,R.  Murray,1,3,22,SG,2,1,2,"March 14, 2008",280314006,0,Pacers
--,0-1,1,0,0,4-8,4-4,14,M.  Daniels,0,0,12,SG,0,1,0,"March 14, 2008",280314006,0,Pacers
,,,,,,,Did not play,S.  Williams,,,,SF,,,,"March 14, 2008",280314006,0,Pacers
--,2-7,3,0,4,5-14,2-3,26,J.  Stackhouse,0,2,14,SF,4,0,2,"March 14, 2008",280314006,1,Mavericks
--,1-3,5,0,3,8-14,1-2,32,J.  Howard,1,2,18,SF,4,0,2,"March 14, 2008",280314006,1,Mavericks
--,0-0,3,3,8,3-4,0-0,32,E.  Dampier,4,4,6,C,12,0,2,"March 14, 2008",280314006,1,Mavericks
--,1-3,2,0,5,8-17,4-5,28,D.  Nowitzki,1,3,21,C,6,0,2,"March 14, 2008",280314006,1,Mavericks
--,1-2,12,1,5,3-6,2-2,30,J.  Kidd,2,2,9,PG,7,1,1,"March 14, 2008",280314006,1,Mavericks
--,0-0,3,1,2,6-9,1-2,22,B.  Bass,0,4,13,PF,2,1,1,"March 14, 2008",280314006,0,Mavericks
--,0-0,0,0,2,2-2,0-0,7,M.  Allen,0,1,4,PF,2,1,0,"March 14, 2008",280314006,0,Mavericks
--,0-0,0,0,0,1-1,0-0,6,J.  Howard,0,2,2,PF,0,0,1,"March 14, 2008",280314006,0,Mavericks
--,0-0,0,1,1,1-2,0-0,15,A.  Wright,0,3,2,SF,1,0,2,"March 14, 2008",280314006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,D.  George,0,0,0,SF,0,0,0,"March 14, 2008",280314006,0,Mavericks
--,0-0,0,0,4,0-0,0-2,2,J.  Magloire,0,0,0,C,4,0,0,"March 14, 2008",280314006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"March 14, 2008",280314006,0,Mavericks
--,3-3,2,0,1,5-5,0-0,16,T.  Lue,0,1,13,PG,1,0,1,"March 14, 2008",280314006,0,Mavericks
--,3-5,1,0,1,5-7,1-1,24,J.  Terry,0,3,14,SG,1,0,0,"March 14, 2008",280314006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,SG,0,0,0,"March 14, 2008",280314006,0,Mavericks
--,1-3,2,0,1,3-6,5-5,20,J.  Stackhouse,0,0,12,SF,1,0,2,"March 16, 2008",280316014,1,Mavericks
--,0-2,1,0,4,7-14,1-2,27,J.  Howard,2,1,15,SF,6,1,1,"March 16, 2008",280316014,1,Mavericks
--,0-0,1,3,5,1-2,1-2,23,E.  Dampier,1,4,3,C,6,1,3,"March 16, 2008",280316014,1,Mavericks
--,2-2,3,0,4,7-11,5-7,25,D.  Nowitzki,0,1,21,C,4,2,0,"March 16, 2008",280316014,1,Mavericks
--,1-1,5,0,5,2-3,0-0,23,J.  Kidd,1,0,5,PG,6,2,2,"March 16, 2008",280316014,1,Mavericks
--,0-0,0,0,3,7-9,0-0,24,B.  Bass,2,3,14,PF,5,1,3,"March 16, 2008",280316014,0,Mavericks
--,0-0,0,0,2,3-4,0-0,19,M.  Allen,2,2,6,PF,4,0,1,"March 16, 2008",280316014,0,Mavericks
--,0-0,1,0,3,0-0,0-0,5,J.  Howard,1,2,0,PF,4,0,0,"March 16, 2008",280316014,0,Mavericks
--,1-2,0,0,0,1-3,0-0,9,A.  Wright,0,0,3,SF,0,0,1,"March 16, 2008",280316014,0,Mavericks
--,0-3,2,1,2,0-6,1-2,21,D.  George,0,2,1,SF,2,1,2,"March 16, 2008",280316014,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.  Magloire,0,0,0,C,0,0,0,"March 16, 2008",280316014,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"March 16, 2008",280316014,0,Mavericks
--,0-1,4,0,3,2-7,0-0,21,T.  Lue,0,3,4,PG,3,0,0,"March 16, 2008",280316014,0,Mavericks
--,1-3,0,0,1,5-10,3-3,22,J.  Terry,0,1,14,SG,1,2,1,"March 16, 2008",280316014,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,SG,0,0,0,"March 16, 2008",280316014,0,Mavericks
--,0-0,0,0,1,3-7,1-1,12,A.  Johnson,1,1,7,SF,2,0,0,"March 16, 2008",280316014,1,Heat
--,0-0,0,0,3,4-10,1-2,26,M.  Blount,0,1,9,C,3,0,2,"March 16, 2008",280316014,1,Heat
--,0-3,3,0,1,3-11,0-0,26,J.  Williams,0,1,6,PG,1,2,5,"March 16, 2008",280316014,1,Heat
--,1-1,3,0,4,2-5,0-2,30,R.  Davis,0,0,5,SG,4,0,3,"March 16, 2008",280316014,1,Heat
--,1-4,3,0,8,5-12,0-0,41,D.  Cook,0,3,11,SG,8,0,2,"March 16, 2008",280316014,1,Heat
--,0-0,0,3,1,1-5,0-2,27,J.  Anthony,1,3,2,PF,2,1,2,"March 16, 2008",280316014,0,Heat
--,0-1,1,0,5,1-2,2-3,27,B.  Jones,1,2,4,SF,6,1,2,"March 16, 2008",280316014,0,Heat
--,0-0,0,0,0,0-0,0-0,0,D.  Wright,0,0,0,SF,0,0,0,"March 16, 2008",280316014,0,Heat
--,0-0,1,0,3,9-14,3-5,27,E.  Barron,2,4,21,C,5,0,0,"March 16, 2008",280316014,0,Heat
--,0-0,0,0,0,0-0,0-0,0,A.  Mourning,0,0,0,C,0,0,0,"March 16, 2008",280316014,0,Heat
--,0-0,6,0,1,1-3,6-6,23,C.  Quinn,0,0,8,PG,1,0,1,"March 16, 2008",280316014,0,Heat
--,0-0,0,0,0,0-0,0-0,0,D.  Wade,0,0,0,SG,0,0,0,"March 16, 2008",280316014,0,Heat
,,,,,,,Did not play,U.  Haslem,,,,PF,,,,"March 16, 2008",280316014,0,Heat
,,,,,,,Did not play,M.  Banks,,,,PG,,,,"March 16, 2008",280316014,0,Heat
,,,,,,,Did not play,S.  Marion,,,,SG,,,,"March 16, 2008",280316014,0,Heat
--,0-1,2,1,11,5-15,7-8,40,L.  Odom,6,3,17,PF,17,2,0,"March 18, 2008",280318006,1,Lakers
--,2-4,7,0,2,12-23,3-6,44,K.  Bryant,0,4,29,SF,2,3,2,"March 18, 2008",280318006,1,Lakers
--,4-7,2,0,9,8-13,1-2,31,V.  Radmanovic,1,3,21,SF,10,2,2,"March 18, 2008",280318006,1,Lakers
--,0-0,3,4,3,4-12,3-4,34,R.  Turiaf,2,3,11,C,5,0,1,"March 18, 2008",280318006,1,Lakers
--,0-4,1,0,1,3-10,2-3,31,D.  Fisher,1,2,8,PG,2,0,2,"March 18, 2008",280318006,1,Lakers
--,0-1,1,1,2,2-8,4-4,17,L.  Walton,2,2,8,SF,4,1,1,"March 18, 2008",280318006,0,Lakers
--,0-0,1,1,0,0-1,0-0,5,D.  Ilunga-Mbenga,0,0,0,C,0,0,0,"March 18, 2008",280318006,0,Lakers
--,0-0,0,0,0,0-0,0-0,0,A.  Bynum,0,0,0,C,0,0,0,"March 18, 2008",280318006,0,Lakers
--,0-0,0,0,0,0-0,0-0,0,C.  Mihm,0,0,0,C,0,0,0,"March 18, 2008",280318006,0,Lakers
--,0-0,3,0,1,1-3,0-0,17,J.  Farmar,0,1,2,PG,1,0,0,"March 18, 2008",280318006,0,Lakers
--,1-2,0,0,3,2-4,1-2,22,S.  Vujacic,1,2,6,SG,4,2,1,"March 18, 2008",280318006,0,Lakers
,,,,,,,Did not play,T.  Ariza,,,,SF,,,,"March 18, 2008",280318006,0,Lakers
,,,,,,,Did not play,P.  Gasol,,,,C,,,,"March 18, 2008",280318006,0,Lakers
,,,,,,,Did not play,C.  Karl,,,,PG,,,,"March 18, 2008",280318006,0,Lakers
--,0-2,4,0,0,2-6,3-4,29,J.  Stackhouse,1,4,7,SF,1,1,3,"March 18, 2008",280318006,1,Mavericks
--,0-1,1,1,4,6-14,7-10,35,J.  Howard,1,3,19,SF,5,0,3,"March 18, 2008",280318006,1,Mavericks
--,0-0,0,2,7,2-3,2-2,19,E.  Dampier,2,2,6,C,9,0,1,"March 18, 2008",280318006,1,Mavericks
--,3-6,1,5,10,11-23,10-12,43,D.  Nowitzki,1,3,35,C,11,0,1,"March 18, 2008",280318006,1,Mavericks
--,0-1,7,0,3,0-3,1-2,28,J.  Kidd,0,2,1,PG,3,1,1,"March 18, 2008",280318006,1,Mavericks
--,0-0,0,0,2,0-4,2-2,15,B.  Bass,2,0,2,PF,4,1,3,"March 18, 2008",280318006,0,Mavericks
--,0-0,0,2,1,1-3,0-0,13,M.  Allen,1,4,2,PF,2,1,0,"March 18, 2008",280318006,0,Mavericks
--,0-1,0,1,3,2-3,0-0,15,D.  George,0,0,4,SF,3,1,1,"March 18, 2008",280318006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.  Magloire,0,0,0,C,0,0,0,"March 18, 2008",280318006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"March 18, 2008",280318006,0,Mavericks
--,1-1,0,0,1,2-3,0-0,16,T.  Lue,0,1,5,PG,1,0,0,"March 18, 2008",280318006,0,Mavericks
--,2-5,2,0,4,6-10,5-6,26,J.  Terry,0,3,19,SG,4,1,1,"March 18, 2008",280318006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,SG,0,0,0,"March 18, 2008",280318006,0,Mavericks
,,,,,,,Did not play,J.  Howard,,,,PF,,,,"March 18, 2008",280318006,0,Mavericks
,,,,,,,Did not play,A.  Wright,,,,SF,,,,"March 18, 2008",280318006,0,Mavericks
--,1-5,2,0,8,2-8,0-0,41,B.  Bowen,1,2,5,SF,9,0,0,"March 23, 2008",280323006,1,Spurs
--,0-0,1,1,10,7-21,5-6,35,T.  Duncan,3,2,19,C,13,0,2,"March 23, 2008",280323006,1,Spurs
--,0-0,0,1,1,2-6,0-0,14,F.  Oberto,4,0,4,C,5,0,0,"March 23, 2008",280323006,1,Spurs
--,0-2,3,0,4,4-21,5-5,37,T.  Parker,0,3,13,PG,4,0,0,"March 23, 2008",280323006,1,Spurs
--,0-3,0,0,4,0-7,2-2,24,M.  Finley,1,2,2,SG,5,2,1,"March 23, 2008",280323006,1,Spurs
--,0-0,1,1,3,3-5,0-0,15,K.  Thomas,2,2,6,PF,5,1,1,"March 23, 2008",280323006,0,Spurs
--,0-0,0,0,0,0-0,0-0,0,I.  Mahinmi,0,0,0,C,0,0,0,"March 23, 2008",280323006,0,Spurs
--,0-0,2,0,0,3-4,0-0,11,J.  Vaughn,1,2,6,PG,1,0,0,"March 23, 2008",280323006,0,Spurs
--,3-8,6,1,4,6-15,11-11,34,M.  Ginobili,4,2,26,SG,8,1,0,"March 23, 2008",280323006,0,Spurs
--,1-1,1,1,4,3-4,0-0,30,I.  Udoka,0,1,7,SG,4,1,1,"March 23, 2008",280323006,0,Spurs
,,,,,,,Did not play,R.  Horry,,,,PF,,,,"March 23, 2008",280323006,0,Spurs
,,,,,,,Did not play,M.  Bonner,,,,C,,,,"March 23, 2008",280323006,0,Spurs
,,,,,,,Did not play,D.  Stoudamire,,,,PG,,,,"March 23, 2008",280323006,0,Spurs
--,3-6,0,0,4,7-15,2-2,33,J.  Stackhouse,0,4,19,SF,4,0,2,"March 23, 2008",280323006,1,Mavericks
--,1-4,2,1,7,5-12,2-4,39,J.  Howard,2,2,13,SF,9,0,1,"March 23, 2008",280323006,1,Mavericks
--,0-0,0,2,6,2-2,0-0,24,E.  Dampier,0,2,4,C,6,0,1,"March 23, 2008",280323006,1,Mavericks
--,0-1,4,3,7,4-13,3-3,26,D.  Nowitzki,0,2,11,C,7,0,0,"March 23, 2008",280323006,1,Mavericks
--,1-5,5,1,7,3-10,0-0,35,J.  Kidd,0,2,7,PG,7,1,3,"March 23, 2008",280323006,1,Mavericks
--,0-0,1,0,1,2-6,0-0,12,B.  Bass,0,1,4,PF,1,0,2,"March 23, 2008",280323006,0,Mavericks
--,0-0,0,0,1,0-0,0-0,14,M.  Allen,1,4,0,PF,2,0,0,"March 23, 2008",280323006,0,Mavericks
--,0-1,1,1,3,1-3,0-0,19,D.  George,0,3,2,SF,3,0,1,"March 23, 2008",280323006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.  Magloire,0,0,0,C,0,0,0,"March 23, 2008",280323006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"March 23, 2008",280323006,0,Mavericks
--,0-0,0,1,1,2-2,0-0,10,T.  Lue,0,1,4,PG,1,0,0,"March 23, 2008",280323006,0,Mavericks
--,1-3,3,1,3,7-13,2-2,28,J.  Terry,0,5,17,SG,3,2,0,"March 23, 2008",280323006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,SG,0,0,0,"March 23, 2008",280323006,0,Mavericks
,,,,,,,Did not play,J.  Howard,,,,PF,,,,"March 23, 2008",280323006,0,Mavericks
,,,,,,,Did not play,A.  Wright,,,,SF,,,,"March 23, 2008",280323006,0,Mavericks
--,2-6,1,1,2,4-14,3-4,36,T.  Thomas,3,3,13,PF,5,0,3,"March 25, 2008",280325006,1,Clippers
--,0-0,1,0,8,3-6,2-2,37,J.  Powell,0,4,8,PF,8,0,0,"March 25, 2008",280325006,1,Clippers
--,0-1,2,0,2,8-14,5-7,37,C.  Maggette,1,6,21,SF,3,0,4,"March 25, 2008",280325006,1,Clippers
--,1-4,3,1,5,3-9,1-2,28,S.  Parker,1,2,8,PG,6,4,3,"March 25, 2008",280325006,1,Clippers
--,0-2,1,1,1,5-11,1-2,37,C.  Mobley,4,2,11,SG,5,1,3,"March 25, 2008",280325006,1,Clippers
--,0-0,1,1,2,5-6,0-0,16,N.  Fazekas,1,1,10,PF,3,2,0,"March 25, 2008",280325006,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,E.  Brand,0,0,0,PF,0,0,0,"March 25, 2008",280325006,0,Clippers
--,0-2,2,1,3,2-9,3-3,26,A.  Thornton,0,1,7,SF,3,0,1,"March 25, 2008",280325006,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,P.  Davis,0,0,0,C,0,0,0,"March 25, 2008",280325006,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,S.  Livingston,0,0,0,PG,0,0,0,"March 25, 2008",280325006,0,Clippers
--,0-0,2,0,3,4-7,2-2,17,B.  Knight,0,2,10,PG,3,1,1,"March 25, 2008",280325006,0,Clippers
--,0-1,2,0,0,0-1,2-2,6,D.  Dickau,0,0,2,PG,0,0,0,"March 25, 2008",280325006,0,Clippers
,,,,,,,Did not play,Q.  Ross,,,,SF,,,,"March 25, 2008",280325006,0,Clippers
,,,,,,,Did not play,C.  Kaman,,,,C,,,,"March 25, 2008",280325006,0,Clippers
,,,,,,,Did not play,A.  Williams,,,,C,,,,"March 25, 2008",280325006,0,Clippers
--,0-0,2,0,5,3-8,0-0,27,M.  Allen,4,3,6,PF,9,1,0,"March 25, 2008",280325006,1,Mavericks
--,1-5,2,0,4,8-22,15-15,36,J.  Howard,3,2,32,SF,7,4,2,"March 25, 2008",280325006,1,Mavericks
--,2-5,3,0,0,9-15,0-0,29,J.  Stackhouse,1,1,20,SF,1,1,0,"March 25, 2008",280325006,1,Mavericks
--,0-0,0,1,11,8-12,3-4,31,E.  Dampier,6,1,19,C,17,0,0,"March 25, 2008",280325006,1,Mavericks
--,2-4,8,0,5,2-7,4-4,33,J.  Kidd,1,3,10,PG,6,1,7,"March 25, 2008",280325006,1,Mavericks
--,0-0,0,0,5,1-5,1-2,19,B.  Bass,3,1,3,PF,8,0,0,"March 25, 2008",280325006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,3,J.  Howard,0,0,0,PF,0,0,0,"March 25, 2008",280325006,0,Mavericks
--,0-0,0,0,0,3-5,0-0,19,A.  Wright,0,1,6,SF,0,0,1,"March 25, 2008",280325006,0,Mavericks
--,0-1,0,0,0,0-1,1-2,6,D.  George,0,2,1,SF,0,0,1,"March 25, 2008",280325006,0,Mavericks
--,0-0,0,0,0,0-0,0-2,4,J.  Magloire,0,2,0,C,0,0,2,"March 25, 2008",280325006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,D.  Nowitzki,0,0,0,C,0,0,0,"March 25, 2008",280325006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"March 25, 2008",280325006,0,Mavericks
--,0-0,0,0,0,1-2,0-0,8,T.  Lue,0,1,2,PG,0,0,1,"March 25, 2008",280325006,0,Mavericks
--,0-2,1,0,2,1-5,2-2,24,J.  Terry,0,3,4,SG,2,2,0,"March 25, 2008",280325006,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,SG,0,0,0,"March 25, 2008",280325006,0,Mavericks
--,0-0,2,0,1,3-4,0-0,28,M.  Allen,3,6,6,PF,4,0,5,"March 27, 2008",280327007,1,Mavericks
--,1-5,2,0,5,12-24,5-8,43,J.  Howard,0,3,30,SF,5,0,2,"March 27, 2008",280327007,1,Mavericks
--,1-5,6,0,5,8-15,1-3,31,J.  Stackhouse,3,2,18,SF,8,1,3,"March 27, 2008",280327007,1,Mavericks
--,0-0,0,1,5,2-5,1-2,31,E.  Dampier,4,3,5,C,9,0,1,"March 27, 2008",280327007,1,Mavericks
--,3-5,15,0,4,6-11,4-5,42,J.  Kidd,0,1,19,PG,4,5,6,"March 27, 2008",280327007,1,Mavericks
--,0-0,0,0,3,0-1,0-0,11,B.  Bass,1,1,0,PF,4,0,0,"March 27, 2008",280327007,0,Mavericks
--,0-0,1,0,1,2-3,2-3,12,J.  Howard,1,2,6,PF,2,0,0,"March 27, 2008",280327007,0,Mavericks
--,0-0,1,0,2,3-3,1-1,10,A.  Wright,1,2,7,SF,3,0,0,"March 27, 2008",280327007,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.  Magloire,0,0,0,C,0,0,0,"March 27, 2008",280327007,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,D.  Nowitzki,0,0,0,C,0,0,0,"March 27, 2008",280327007,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"March 27, 2008",280327007,0,Mavericks
--,0-0,0,0,0,0-1,0-0,4,T.  Lue,0,1,0,PG,0,0,0,"March 27, 2008",280327007,0,Mavericks
--,1-7,3,0,0,5-12,3-4,28,J.  Terry,0,1,14,SG,0,2,0,"March 27, 2008",280327007,0,Mavericks
--,0-1,0,0,0,0-2,0-0,2,E.  Jones,0,1,0,SG,0,0,0,"March 27, 2008",280327007,0,Mavericks
,,,,,,,Did not play,D.  George,,,,SF,,,,"March 27, 2008",280327007,0,Mavericks
--,0-0,1,0,3,4-10,0-0,36,K.  Martin,3,4,8,PF,6,0,2,"March 27, 2008",280327007,1,Nuggets
--,0-2,8,0,7,11-20,10-14,37,C.  Anthony,3,4,32,PF,10,2,3,"March 27, 2008",280327007,1,Nuggets
--,0-1,7,1,4,5-8,3-4,36,M.  Camby,2,3,13,C,6,1,1,"March 27, 2008",280327007,1,Nuggets
--,1-3,3,1,2,3-8,0-0,23,A.  Carter,2,2,7,PG,4,3,0,"March 27, 2008",280327007,1,Nuggets
--,3-3,5,0,3,11-21,6-6,44,A.  Iverson,0,1,31,SG,3,1,2,"March 27, 2008",280327007,1,Nuggets
--,1-3,2,1,1,2-5,2-2,19,E.  Najera,2,3,7,PF,3,0,0,"March 27, 2008",280327007,0,Nuggets
--,1-2,0,0,2,2-5,2-2,16,L.  Kleiza,3,2,7,SF,5,0,0,"March 27, 2008",280327007,0,Nuggets
--,0-0,0,0,0,0-0,0-0,1,N.  Hilario,0,0,0,C,0,0,0,"March 27, 2008",280327007,0,Nuggets
--,0-0,0,0,0,0-0,0-0,0,T.  Green,0,0,0,PG,0,0,0,"March 27, 2008",280327007,0,Nuggets
--,0-0,0,0,0,0-0,0-0,1,C.  Atkins,0,0,0,PG,0,0,0,"March 27, 2008",280327007,0,Nuggets
--,1-5,5,0,3,5-11,2-2,27,J.  Smith,1,2,13,SG,4,1,1,"March 27, 2008",280327007,0,Nuggets
--,0-0,0,0,0,0-0,0-0,0,Y.  Diawara,0,0,0,SG,0,0,0,"March 27, 2008",280327007,0,Nuggets
,,,,,,,Did not play,S.  Hunter,,,,C,,,,"March 27, 2008",280327007,0,Nuggets
--,0-0,1,0,4,5-10,2-2,37,M.  Allen,0,5,12,PF,4,0,3,"March 30, 2008",280330009,1,Mavericks
--,1-4,3,2,7,13-25,9-9,39,J.  Howard,2,3,36,SF,9,2,1,"March 30, 2008",280330009,1,Mavericks
--,0-0,1,1,2,1-1,0-0,13,E.  Dampier,0,0,2,C,2,0,3,"March 30, 2008",280330009,1,Mavericks
--,3-4,14,0,6,3-9,4-4,41,J.  Kidd,3,4,13,PG,9,1,1,"March 30, 2008",280330009,1,Mavericks
--,1-7,5,0,1,5-15,4-5,44,J.  Terry,0,2,15,SG,1,2,0,"March 30, 2008",280330009,1,Mavericks
--,0-0,1,0,1,6-12,9-12,25,B.  Bass,4,5,21,PF,5,0,3,"March 30, 2008",280330009,0,Mavericks
--,0-0,0,0,1,0-0,0-0,9,J.  Howard,0,0,0,PF,1,0,0,"March 30, 2008",280330009,0,Mavericks
--,0-0,1,0,0,1-2,0-0,12,A.  Wright,0,2,2,SF,0,0,1,"March 30, 2008",280330009,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.  Stackhouse,0,0,0,SF,0,0,0,"March 30, 2008",280330009,0,Mavericks
--,1-1,1,0,4,1-1,0-0,14,D.  George,0,4,3,SF,4,0,1,"March 30, 2008",280330009,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,D.  Nowitzki,0,0,0,C,0,0,0,"March 30, 2008",280330009,0,Mavericks
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"March 30, 2008",280330009,0,Mavericks
--,0-1,1,0,2,0-3,0-0,7,T.  Lue,0,2,0,PG,2,0,0,"March 30, 2008",280330009,0,Mavericks
,,,,,,,Did not play,J.  Magloire,,,,C,,,,"March 30, 2008",280330009,0,Mavericks
,,,,,,,Did not play,E.  Jones,,,,SG,,,,"March 30, 2008",280330009,0,Mavericks
--,1-3,1,2,4,4-11,5-5,26,A.  Harrington,5,4,14,PF,9,1,1,"March 30, 2008",280330009,1,Warriors
--,1-4,5,0,5,5-13,5-6,43,S.  Jackson,0,1,16,SF,5,1,4,"March 30, 2008",280330009,1,Warriors
--,0-0,2,1,9,5-7,6-6,29,A.  Biedrins,5,5,16,C,14,0,0,"March 30, 2008",280330009,1,Warriors
--,2-8,4,0,2,7-17,5-7,37,B.  Davis,4,3,21,PG,6,0,1,"March 30, 2008",280330009,1,Warriors
--,0-1,5,1,3,13-26,4-6,39,M.  Ellis,1,3,30,SG,4,2,0,"March 30, 2008",280330009,1,Warriors
--,0-0,0,0,0,0-0,0-0,2,A.  Croshere,0,0,0,PF,0,0,0,"March 30, 2008",280330009,0,Warriors
--,0-0,0,0,1,0-0,0-0,0,B.  Wright,0,0,0,tF,1,0,0,"March 30, 2008",280330009,0,Warriors
--,0-1,1,0,0,1-2,0-0,17,M.  Barnes,0,5,2,SF,0,0,0,"March 30, 2008",280330009,0,Warriors
--,0-0,0,0,0,0-0,0-0,0,M.  Pietrus,0,0,0,SF,0,0,0,"March 30, 2008",280330009,0,Warriors
--,2-4,0,0,7,5-9,3-6,44,K.  Azubuike,0,2,15,SF,7,0,2,"March 30, 2008",280330009,0,Warriors
--,0-0,0,0,0,0-0,0-0,0,P.  O'Bryant,0,0,0,C,0,0,0,"March 30, 2008",280330009,0,Warriors
--,0-0,0,0,0,0-0,0-0,1,C.J. ,0,0,0,PG,0,0,0,"March 30, 2008",280330009,0,Warriors
--,0-0,0,0,0,0-0,0-0,0,M.  Belinelli,0,0,0,SG,0,0,0,"March 30, 2008",280330009,0,Warriors
,,,,,,,Did not play,K.  Perovic,,,,C,,,,"March 30, 2008",280330009,0,Warriors
