+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
+1,0-0,0,0,0,1-1,0-0,2,J.  Hill,0,0,2,C,0,0,0,"November 11, 2009",291111018,0,Knicks
-1,0-0,0,0,0,0-0,0-0,0,E.  Curry,0,0,0,C,0,0,0,"November 11, 2009",291111018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,D.  Milicic,0,0,0,C,0,0,0,"November 11, 2009",291111018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,N.  Robinson,0,0,0,PG,0,0,0,"November 11, 2009",291111018,0,Knicks
-16,0-2,8,0,1,5-9,4-5,33,L.  Hughes,0,5,14,SG,1,1,0,"November 11, 2009",291111018,0,Knicks
-4,0-0,0,0,0,0-0,0-0,0,C.  Mobley,0,0,0,SG,0,0,0,"November 11, 2009",291111018,0,Knicks
+16,0-0,2,3,3,6-12,2-4,35,J.  Smith,4,3,14,PF,7,1,1,"November 13, 2009",291113002,1,Hawks
+5,0-1,2,0,2,3-7,0-0,23,M.  Williams,1,1,6,PF,3,0,0,"November 13, 2009",291113002,1,Hawks
+17,0-0,3,1,9,6-9,0-0,33,A.  Horford,4,4,12,PF,13,3,3,"November 13, 2009",291113002,1,Hawks
+12,2-3,6,0,3,4-9,3-4,37,M.  Bibby,1,3,13,PG,4,0,0,"November 13, 2009",291113002,1,Hawks
+23,1-3,3,0,7,9-21,5-6,40,J.  Johnson,0,2,24,SG,7,1,3,"November 13, 2009",291113002,1,Hawks
-5,0-1,0,2,3,2-4,0-0,13,J.  Smith,3,1,4,PF,6,0,0,"November 13, 2009",291113002,0,Hawks
-12,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 13, 2009",291113002,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 13, 2009",291113002,0,Hawks
-6,0-0,0,0,1,2-4,2-2,15,Z.  Pachulia,3,3,6,C,4,1,1,"November 13, 2009",291113002,0,Hawks
+0,0-0,0,0,0,0-0,0-0,1,J.  Collins,0,0,0,C,0,0,0,"November 13, 2009",291113002,0,Hawks
-8,0-0,0,0,2,0-1,0-0,5,J.  Teague,0,2,0,PG,2,0,2,"November 13, 2009",291113002,0,Hawks
-5,0-1,1,0,0,0-2,0-0,11,M.  Evans,0,1,0,SG,0,1,0,"November 13, 2009",291113002,0,Hawks
+6,1-6,2,0,1,6-15,5-7,28,J.  Crawford,0,0,18,SG,1,0,3,"November 13, 2009",291113002,0,Hawks
-7,0-0,2,0,4,6-10,2-3,33,K.  Garnett,1,2,14,PF,5,2,0,"November 13, 2009",291113002,1,Celtics
-11,0-4,2,0,3,8-16,8-11,36,P.  Pierce,0,1,24,SF,3,0,2,"November 13, 2009",291113002,1,Celtics
-18,0-0,0,1,7,6-12,2-2,29,K.  Perkins,2,4,14,C,9,0,4,"November 13, 2009",291113002,1,Celtics
-12,0-1,9,0,3,2-4,0-2,35,R.  Rondo,1,3,4,PG,4,1,3,"November 13, 2009",291113002,1,Celtics
-9,0-2,5,0,3,5-8,0-0,40,R.  Allen,0,3,10,SG,3,0,2,"November 13, 2009",291113002,1,Celtics
-12,0-0,0,0,0,0-0,0-0,0,G.  Davis,0,0,0,PF,0,0,0,"November 13, 2009",291113002,0,Celtics
+3,1-5,1,3,2,3-7,0-0,22,R.  Wallace,1,5,7,PF,3,1,1,"November 13, 2009",291113002,0,Celtics
-2,0-0,0,0,0,0-0,0-0,1,B.  Scalabrine,0,0,0,PF,0,0,0,"November 13, 2009",291113002,0,Celtics
-12,0-0,0,0,0,0-0,0-0,0,H.  Walker,0,0,0,SF,0,0,0,"November 13, 2009",291113002,0,Celtics
+2,0-0,0,0,1,1-4,0-0,11,S.  Williams,1,1,2,C,2,1,1,"November 13, 2009",291113002,0,Celtics
+2,0-0,1,0,0,4-6,1-1,19,M.  Daniels,0,3,9,SG,0,0,2,"November 13, 2009",291113002,0,Celtics
+2,0-0,0,0,0,0-0,0-0,0,T.  Allen,0,0,0,SG,0,0,0,"November 13, 2009",291113002,0,Celtics
-2,0-0,0,0,0,0-0,0-0,1,J.R. ,0,0,0,SG,0,0,0,"November 13, 2009",291113002,0,Celtics
-2,0-1,0,0,0,0-1,0-0,1,L.  Hudson,0,0,0,SG,0,0,0,"November 13, 2009",291113002,0,Celtics
+1,0-2,0,0,0,1-5,0-0,13,E.  House,0,1,2,SG,0,1,0,"November 13, 2009",291113002,0,Celtics
-19,0-0,3,0,6,4-17,0-0,38,D.  West,6,5,8,PF,12,0,4,"November 14, 2009",291114001,1,Hornets
-28,4-9,0,0,2,10-17,1-1,34,P.  Stojakovic,2,2,25,SF,4,0,0,"November 14, 2009",291114001,1,Hornets
-15,0-0,0,2,7,3-7,2-6,27,E.  Okafor,5,2,8,C,12,1,2,"November 14, 2009",291114001,1,Hornets
-32,0-1,4,0,0,4-11,2-2,26,D.  Collison,0,1,10,PG,0,2,4,"November 14, 2009",291114001,1,Hornets
-20,1-4,4,0,2,1-6,1-2,21,D.  Brown,0,3,4,SG,2,1,1,"November 14, 2009",291114001,1,Hornets
-10,0-0,2,1,2,4-4,0-0,16,D.  Songaila,0,3,8,PF,2,1,2,"November 14, 2009",291114001,0,Hornets
-2,0-0,0,0,0,0-0,0-0,2,S.  Marks,0,1,0,PF,0,0,0,"November 14, 2009",291114001,0,Hornets
-15,0-0,0,0,0,0-0,0-0,0,I.  Diogu,0,0,0,PF,0,0,0,"November 14, 2009",291114001,0,Hornets
+2,0-0,0,0,1,1-1,1-2,9,H.  Armstrong,0,1,3,PF,1,0,0,"November 14, 2009",291114001,0,Hornets
-3,0-2,2,0,4,2-4,1-1,25,J.  Posey,1,3,5,SF,5,2,0,"November 14, 2009",291114001,0,Hornets
-2,0-0,0,0,0,1-1,0-0,2,J.  Wright,0,0,2,SF,0,0,0,"November 14, 2009",291114001,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,C.  Paul,0,0,0,PG,0,0,0,"November 14, 2009",291114001,0,Hornets
+9,1-6,7,0,2,6-13,0-0,23,B.  Brown,0,0,13,PG,2,0,3,"November 14, 2009",291114001,0,Hornets
+5,1-5,3,0,1,4-10,3-4,18,M.  Thornton,0,1,12,SG,1,0,0,"November 14, 2009",291114001,0,Hornets
+2,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,SG,0,0,0,"November 14, 2009",291114001,0,Hornets
+32,0-0,4,2,15,8-12,1-3,33,J.  Smith,2,1,17,PF,17,3,2,"November 14, 2009",291114001,1,Hawks
+26,0-1,3,0,3,2-10,3-4,26,M.  Williams,3,0,7,PF,6,1,0,"November 14, 2009",291114001,1,Hawks
+29,0-0,3,0,2,7-8,0-2,29,A.  Horford,3,1,14,PF,5,0,1,"November 14, 2009",291114001,1,Hawks
+33,2-4,5,0,0,6-9,3-4,28,M.  Bibby,1,0,17,PG,1,1,3,"November 14, 2009",291114001,1,Hawks
+26,2-3,7,0,2,10-16,4-7,33,J.  Johnson,3,0,26,SG,5,1,2,"November 14, 2009",291114001,1,Hawks
-12,0-1,0,0,2,1-4,0-0,12,J.  Smith,1,1,2,PF,3,0,1,"November 14, 2009",291114001,0,Hawks
-2,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 14, 2009",291114001,0,Hawks
+1,0-0,0,0,1,3-3,0-0,4,R.  Morris,1,2,6,C,2,0,0,"November 14, 2009",291114001,0,Hawks
-7,0-0,0,0,3,1-1,3-4,15,Z.  Pachulia,2,5,5,C,5,0,1,"November 14, 2009",291114001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 14, 2009",291114001,0,Hawks
-4,0-0,1,0,1,2-7,0-0,15,J.  Teague,0,3,4,PG,1,1,2,"November 14, 2009",291114001,0,Hawks
-11,0-3,0,0,0,1-4,0-0,18,M.  Evans,1,3,2,SG,1,0,0,"November 14, 2009",291114001,0,Hawks
+2,3-8,4,1,2,7-14,4-5,28,J.  Crawford,0,3,21,SG,2,3,2,"November 14, 2009",291114001,0,Hawks
-2,0-0,2,0,8,8-17,2-2,46,L.  Aldridge,1,3,18,PF,9,1,0,"November 16, 2009",291116001,1,Trail Blazers
-3,0-0,0,1,5,5-9,1-3,34,G.  Oden,2,5,11,C,7,1,4,"November 16, 2009",291116001,1,Trail Blazers
-9,0-2,5,0,1,4-10,6-6,30,A.  Miller,2,1,14,PG,3,3,3,"November 16, 2009",291116001,1,Trail Blazers
+2,2-6,11,0,0,3-11,0-0,40,S.  Blake,0,1,8,PG,0,0,2,"November 16, 2009",291116001,1,Trail Blazers
-9,1-3,4,0,8,7-15,2-2,43,B.  Roy,1,5,17,SG,9,0,3,"November 16, 2009",291116001,1,Trail Blazers
-2,0-0,0,0,1,2-3,1-1,7,J.  Howard,0,1,5,PF,1,0,1,"November 16, 2009",291116001,0,Trail Blazers
+3,0-0,0,0,0,0-0,0-0,0,J.  Ayres,0,0,0,sF,0,0,0,"November 16, 2009",291116001,0,Trail Blazers
+3,0-0,0,0,0,0-0,0-0,0,D.  Cunningham,0,0,0,SF,0,0,0,"November 16, 2009",291116001,0,Trail Blazers
-9,0-0,0,0,0,0-0,0-0,0,T.  Outlaw,0,0,0,SF,0,0,0,"November 16, 2009",291116001,0,Trail Blazers
+3,0-0,0,0,1,1-3,0-0,11,M.  Webster,0,2,2,SF,1,0,0,"November 16, 2009",291116001,0,Trail Blazers
-1,0-0,0,1,1,0-0,0-0,19,J.  Przybilla,2,2,0,C,3,0,1,"November 16, 2009",291116001,0,Trail Blazers
+0,0-0,0,0,0,0-0,1-2,2,J.  Bayless,0,1,1,PG,0,0,0,"November 16, 2009",291116001,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,P.  Mills,0,0,0,PG,0,0,0,"November 16, 2009",291116001,0,Trail Blazers
+1,4-6,2,0,4,7-12,1-1,32,R.  Fernandez,0,4,19,SG,4,4,3,"November 16, 2009",291116001,0,Trail Blazers
-3,0-0,0,0,0,0-0,0-0,0,N.  Batum,0,0,0,SG,0,0,0,"November 16, 2009",291116001,0,Trail Blazers
+10,0-0,2,2,12,8-14,4-7,44,J.  Smith,4,1,20,PF,16,2,2,"November 16, 2009",291116001,1,Hawks
+10,0-0,3,1,1,2-6,0-0,34,M.  Williams,1,3,4,PF,2,1,2,"November 16, 2009",291116001,1,Hawks
+11,1-1,1,2,8,7-10,0-0,38,A.  Horford,2,4,15,PF,10,0,0,"November 16, 2009",291116001,1,Hawks
+11,1-4,3,0,3,4-11,1-1,42,M.  Bibby,2,3,10,PG,5,0,2,"November 16, 2009",291116001,1,Hawks
+8,3-7,9,0,1,13-31,6-6,45,J.  Johnson,2,0,35,SG,3,1,3,"November 16, 2009",291116001,1,Hawks
-10,0-0,0,0,0,0-0,0-0,4,J.  Smith,0,2,0,PF,0,0,0,"November 16, 2009",291116001,0,Hawks
+1,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 16, 2009",291116001,0,Hawks
+11,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 16, 2009",291116001,0,Hawks
-3,0-1,1,0,5,2-5,3-4,20,Z.  Pachulia,4,2,7,C,9,1,2,"November 16, 2009",291116001,0,Hawks
+8,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 16, 2009",291116001,0,Hawks
-2,0-0,0,0,2,1-2,0-0,5,J.  Teague,0,1,2,PG,2,1,0,"November 16, 2009",291116001,0,Hawks
-14,0-0,0,0,0,0-2,0-0,6,M.  Evans,0,0,0,SG,0,0,0,"November 16, 2009",291116001,0,Hawks
-1,0-5,1,0,0,2-10,2-2,26,J.  Crawford,0,1,6,SG,0,1,3,"November 16, 2009",291116001,0,Hawks
-17,2-3,1,0,4,2-3,0-0,21,Q.  Richardson,0,3,6,SF,4,0,1,"November 18, 2009",291118001,1,Heat
-15,0-1,0,1,6,8-15,5-6,33,M.  Beasley,3,5,21,SF,9,0,4,"November 18, 2009",291118001,1,Heat
-17,0-0,1,0,5,6-11,0-2,30,J.  O'Neal,2,6,12,C,7,0,0,"November 18, 2009",291118001,1,Heat
-5,2-5,4,0,3,3-8,0-0,29,M.  Chalmers,0,3,8,PG,3,1,1,"November 18, 2009",291118001,1,Heat
-14,2-5,5,2,6,6-18,1-2,38,D.  Wade,0,2,15,SG,6,0,4,"November 18, 2009",291118001,1,Heat
-14,0-0,0,0,0,0-0,0-0,0,U.  Haslem,0,0,0,PF,0,0,0,"November 18, 2009",291118001,0,Heat
+0,0-0,0,1,2,1-3,0-0,15,S.  Randolph,1,3,2,PF,3,0,1,"November 18, 2009",291118001,0,Heat
+2,0-0,1,3,0,1-3,3-4,18,J.  Anthony,1,1,5,PF,1,0,1,"November 18, 2009",291118001,0,Heat
+0,0-0,0,0,0,0-0,0-0,0,D.  Wright,0,0,0,SF,0,0,0,"November 18, 2009",291118001,0,Heat
+0,0-0,0,0,0,0-0,0-0,0,J.  Magloire,0,0,0,C,0,0,0,"November 18, 2009",291118001,0,Heat
-10,0-0,2,0,3,4-7,1-1,19,C.  Arroyo,1,3,9,PG,4,1,1,"November 18, 2009",291118001,0,Heat
-14,0-0,0,0,0,0-0,0-0,0,C.  Quinn,0,0,0,PG,0,0,0,"November 18, 2009",291118001,0,Heat
-2,1-1,0,0,0,1-1,0-0,11,J.  Jones,0,0,3,SG,0,0,0,"November 18, 2009",291118001,0,Heat
+3,0-0,0,0,0,0-0,0-0,0,Y.  Diawara,0,0,0,SG,0,0,0,"November 18, 2009",291118001,0,Heat
+3,2-6,2,1,4,3-10,1-1,27,D.  Cook,1,2,9,SG,5,1,1,"November 18, 2009",291118001,0,Heat
+20,0-1,7,2,10,6-16,4-6,35,J.  Smith,4,3,16,PF,14,2,4,"November 18, 2009",291118001,1,Hawks
-8,1-1,0,1,1,5-12,3-4,33,M.  Williams,3,1,14,PF,4,0,1,"November 18, 2009",291118001,1,Hawks
+12,0-0,2,1,8,6-10,4-4,31,A.  Horford,4,2,16,PF,12,0,0,"November 18, 2009",291118001,1,Hawks
+12,1-4,4,0,1,3-10,2-2,33,M.  Bibby,0,2,9,PG,1,1,0,"November 18, 2009",291118001,1,Hawks
+19,5-11,3,0,1,11-21,3-3,38,J.  Johnson,1,3,30,SG,2,1,0,"November 18, 2009",291118001,1,Hawks
-4,0-0,0,1,2,2-4,0-0,10,J.  Smith,0,1,4,PF,2,1,0,"November 18, 2009",291118001,0,Hawks
+3,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 18, 2009",291118001,0,Hawks
-1,0-0,0,0,0,0-1,0-0,2,R.  Morris,1,0,0,C,1,0,0,"November 18, 2009",291118001,0,Hawks
+3,0-0,1,1,2,2-3,2-4,18,Z.  Pachulia,1,3,6,C,3,0,1,"November 18, 2009",291118001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 18, 2009",291118001,0,Hawks
-1,0-0,1,0,0,0-1,0-0,3,J.  Teague,0,1,0,PG,0,0,0,"November 18, 2009",291118001,0,Hawks
+3,0-0,2,0,0,0-1,0-0,9,M.  Evans,1,1,0,SG,1,0,0,"November 18, 2009",291118001,0,Hawks
+20,1-3,3,0,3,3-10,3-5,28,J.  Crawford,0,2,10,SG,3,2,2,"November 18, 2009",291118001,0,Hawks
-9,0-0,2,0,6,6-12,5-6,35,L.  Scola,4,2,17,PF,10,2,3,"November 20, 2009",291120001,1,Rockets
-6,0-0,0,0,0,3-6,0-0,17,C.  Hayes,5,4,6,PF,5,0,0,"November 20, 2009",291120001,1,Rockets
-8,1-5,1,0,0,2-8,0-0,32,S.  Battier,0,0,5,SF,0,1,1,"November 20, 2009",291120001,1,Rockets
-12,2-8,2,0,6,7-18,0-0,38,T.  Ariza,2,1,16,SF,8,1,3,"November 20, 2009",291120001,1,Rockets
-13,1-3,2,0,2,7-16,0-0,32,A.  Brooks,2,0,15,PG,4,0,1,"November 20, 2009",291120001,1,Rockets
+4,0-0,1,0,3,6-14,6-6,31,C.  Landry,5,3,18,PF,8,1,2,"November 20, 2009",291120001,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Dorsey,0,0,0,PF,0,0,0,"November 20, 2009",291120001,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"November 20, 2009",291120001,0,Rockets
+13,2-3,1,0,1,2-3,0-0,15,C.  Budinger,0,1,6,SF,1,0,0,"November 20, 2009",291120001,0,Rockets
+9,0-2,2,0,2,2-6,2-2,13,D.  Andersen,1,5,6,C,3,0,0,"November 20, 2009",291120001,0,Rockets
-9,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"November 20, 2009",291120001,0,Rockets
+12,1-1,7,0,2,4-9,5-7,28,K.  Lowry,1,2,14,PG,3,2,2,"November 20, 2009",291120001,0,Rockets
-3,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"November 20, 2009",291120001,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Taylor,0,0,0,SG,0,0,0,"November 20, 2009",291120001,0,Rockets
+1,0-0,3,4,5,3-7,3-6,24,J.  Smith,3,5,9,PF,8,0,3,"November 20, 2009",291120001,1,Hawks
+7,3-5,0,0,4,13-19,0-0,40,M.  Williams,5,3,29,PF,9,0,1,"November 20, 2009",291120001,1,Hawks
+2,0-0,2,2,5,6-9,5-6,34,A.  Horford,1,6,17,PF,6,0,1,"November 20, 2009",291120001,1,Hawks
+18,1-4,2,0,3,3-9,0-0,37,M.  Bibby,0,1,7,PG,3,1,1,"November 20, 2009",291120001,1,Hawks
+4,0-2,9,0,3,6-18,7-8,45,J.  Johnson,3,2,19,SG,6,2,4,"November 20, 2009",291120001,1,Hawks
-3,0-0,1,1,0,1-2,0-0,5,J.  Smith,0,1,2,PF,0,0,0,"November 20, 2009",291120001,0,Hawks
+13,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 20, 2009",291120001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 20, 2009",291120001,0,Hawks
-2,0-0,0,3,1,0-1,1-2,14,Z.  Pachulia,3,3,1,C,4,0,3,"November 20, 2009",291120001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 20, 2009",291120001,0,Hawks
-5,0-0,2,0,1,0-0,0-0,7,J.  Teague,0,1,0,PG,1,0,0,"November 20, 2009",291120001,0,Hawks
-5,0-0,0,0,0,0-0,0-0,2,M.  Evans,0,0,0,SG,0,0,0,"November 20, 2009",291120001,0,Hawks
-7,4-9,2,1,2,7-13,3-4,31,J.  Crawford,0,0,21,SG,2,3,2,"November 20, 2009",291120001,0,Hawks
+9,0-0,7,3,8,4-12,6-8,37,J.  Smith,2,3,14,PF,10,1,0,"November 21, 2009",291121003,1,Hawks
+0,1-5,0,2,1,8-16,0-0,35,M.  Williams,5,2,17,PF,6,1,2,"November 21, 2009",291121003,1,Hawks
+3,0-0,2,1,6,5-10,0-0,30,A.  Horford,5,2,10,PF,11,1,1,"November 21, 2009",291121003,1,Hawks
+4,0-1,1,0,3,0-2,0-0,5,M.  Bibby,0,0,0,PG,3,0,0,"November 21, 2009",291121003,1,Hawks
-8,1-5,3,0,4,6-18,1-1,42,J.  Johnson,1,1,14,SG,5,0,1,"November 21, 2009",291121003,1,Hawks
-17,0-0,0,0,2,0-1,0-0,11,J.  Smith,1,2,0,PF,3,0,0,"November 21, 2009",291121003,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 21, 2009",291121003,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 21, 2009",291121003,0,Hawks
-11,0-0,0,0,2,2-6,4-5,18,Z.  Pachulia,3,2,8,C,5,1,1,"November 21, 2009",291121003,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 21, 2009",291121003,0,Hawks
+6,0-0,1,0,0,0-1,0-0,5,J.  Teague,0,2,0,PG,0,0,0,"November 21, 2009",291121003,0,Hawks
-11,0-2,0,0,3,2-7,1-1,17,M.  Evans,2,1,5,SG,5,0,0,"November 21, 2009",291121003,0,Hawks
-15,2-9,1,1,3,8-21,2-2,39,J.  Crawford,1,2,20,SG,4,1,1,"November 21, 2009",291121003,0,Hawks
+4,0-0,1,4,5,6-20,0-0,34,D.  West,5,3,12,PF,10,0,0,"November 21, 2009",291121003,1,Hornets
+0,5-7,3,0,2,5-12,2-2,25,P.  Stojakovic,2,1,17,SF,4,1,0,"November 21, 2009",291121003,1,Hornets
+1,0-0,0,3,7,2-4,0-6,33,E.  Okafor,3,0,4,C,10,0,0,"November 21, 2009",291121003,1,Hornets
+5,2-2,11,0,2,8-13,4-4,34,D.  Collison,0,1,22,PG,2,0,5,"November 21, 2009",291121003,1,Hornets
+1,0-1,3,0,3,0-4,1-2,22,D.  Brown,1,2,1,SG,4,1,3,"November 21, 2009",291121003,1,Hornets
+4,0-0,0,1,3,2-6,2-2,12,D.  Songaila,0,2,6,PF,3,0,0,"November 21, 2009",291121003,0,Hornets
+9,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,PF,0,0,0,"November 21, 2009",291121003,0,Hornets
+1,0-0,0,0,0,0-0,0-0,0,I.  Diogu,0,0,0,PF,0,0,0,"November 21, 2009",291121003,0,Hornets
+5,0-0,1,0,5,0-3,0-0,14,H.  Armstrong,0,3,0,PF,5,0,2,"November 21, 2009",291121003,0,Hornets
+10,2-2,1,1,6,3-4,0-0,25,J.  Posey,0,3,8,SF,6,0,1,"November 21, 2009",291121003,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,J.  Wright,0,0,0,SF,0,0,0,"November 21, 2009",291121003,0,Hornets
-11,0-0,0,0,0,0-0,0-0,0,C.  Paul,0,0,0,PG,0,0,0,"November 21, 2009",291121003,0,Hornets
+3,1-2,2,0,1,2-3,0-0,14,B.  Brown,0,0,5,PG,1,0,1,"November 21, 2009",291121003,0,Hornets
+7,2-3,0,0,1,9-16,1-1,26,M.  Thornton,2,1,21,SG,3,1,0,"November 21, 2009",291121003,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,SG,0,0,0,"November 21, 2009",291121003,0,Hornets
+11,2-5,1,0,3,6-16,0-0,35,R.  Lewis,2,2,14,PF,5,0,1,"November 26, 2009",291126001,1,Magic
+4,1-5,0,0,2,2-7,0-0,22,M.  Pietrus,1,1,5,SF,3,1,0,"November 26, 2009",291126001,1,Magic
+14,0-0,3,4,11,9-14,4-9,41,D.  Howard,6,3,22,C,17,1,5,"November 26, 2009",291126001,1,Magic
+3,0-3,3,0,0,0-3,0-0,27,J.  Williams,0,0,0,PG,0,2,1,"November 26, 2009",291126001,1,Magic
+9,3-7,2,0,8,7-18,4-5,36,V.  Carter,1,2,21,SG,9,1,3,"November 26, 2009",291126001,1,Magic
+0,0-0,0,0,0,0-0,0-0,0,B.  Bass,0,0,0,PF,0,0,0,"November 26, 2009",291126001,0,Magic
+6,1-3,0,0,3,1-4,2-2,13,R.  Anderson,0,1,5,PF,3,1,1,"November 26, 2009",291126001,0,Magic
+9,0-1,3,0,9,0-2,0-0,22,M.  Barnes,2,0,0,SF,11,1,0,"November 26, 2009",291126001,0,Magic
+3,0-0,0,2,3,0-0,0-0,7,M.  Gortat,0,0,0,C,3,0,1,"November 26, 2009",291126001,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,A.  Foyle,0,0,0,C,0,0,0,"November 26, 2009",291126001,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Nelson,0,0,0,PG,0,0,0,"November 26, 2009",291126001,0,Magic
+14,3-5,3,0,1,6-10,2-2,21,A.  Johnson,1,2,17,PG,2,0,0,"November 26, 2009",291126001,0,Magic
+12,0-2,0,0,0,4-6,1-2,17,J.  Redick,0,1,9,SG,0,0,0,"November 26, 2009",291126001,0,Magic
-15,0-1,3,1,9,6-17,1-4,40,J.  Smith,4,1,13,PF,13,1,4,"November 26, 2009",291126001,1,Hawks
-16,1-2,3,0,1,3-7,0-0,28,M.  Williams,0,3,7,PF,1,0,1,"November 26, 2009",291126001,1,Hawks
-6,0-0,1,1,8,1-3,0-0,33,A.  Horford,1,4,2,PF,9,2,1,"November 26, 2009",291126001,1,Hawks
-2,2-5,5,0,2,4-11,0-0,31,M.  Bibby,0,2,10,PG,2,1,2,"November 26, 2009",291126001,1,Hawks
-10,3-7,2,0,4,9-21,1-2,42,J.  Johnson,3,1,22,SG,7,3,2,"November 26, 2009",291126001,1,Hawks
-1,0-0,0,0,2,1-1,0-0,6,J.  Smith,0,1,2,PF,2,0,0,"November 26, 2009",291126001,0,Hawks
+6,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 26, 2009",291126001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 26, 2009",291126001,0,Hawks
-11,0-0,0,1,2,3-9,0-0,15,Z.  Pachulia,2,3,6,C,4,0,1,"November 26, 2009",291126001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 26, 2009",291126001,0,Hawks
-1,0-0,2,0,0,1-2,0-0,4,J.  Teague,0,1,2,PG,0,1,0,"November 26, 2009",291126001,0,Hawks
-8,0-0,0,0,1,1-1,0-0,10,M.  Evans,1,4,2,SG,2,0,0,"November 26, 2009",291126001,0,Hawks
-15,1-4,2,0,1,4-13,1-1,31,J.  Crawford,0,0,10,SG,1,0,2,"November 26, 2009",291126001,0,Hawks
+9,0-0,1,3,3,9-18,2-5,34,J.  Smith,3,1,20,PF,6,2,2,"November 27, 2009",291127020,1,Hawks
+4,0-1,0,0,9,1-4,2-2,31,M.  Williams,0,2,4,PF,9,2,1,"November 27, 2009",291127020,1,Hawks
+15,0-0,3,2,7,5-10,5-6,41,A.  Horford,1,2,15,PF,8,0,5,"November 27, 2009",291127020,1,Hawks
+8,5-7,5,0,4,8-14,0-0,37,M.  Bibby,0,1,21,PG,4,0,1,"November 27, 2009",291127020,1,Hawks
+3,1-2,2,0,2,3-8,2-2,30,J.  Johnson,2,5,9,SG,4,2,4,"November 27, 2009",291127020,1,Hawks
+12,0-0,0,0,5,1-1,0-0,14,J.  Smith,0,1,2,PF,5,0,0,"November 27, 2009",291127020,0,Hawks
-9,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 27, 2009",291127020,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 27, 2009",291127020,0,Hawks
-5,0-0,0,0,0,0-0,0-0,4,Z.  Pachulia,0,1,0,C,0,0,1,"November 27, 2009",291127020,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 27, 2009",291127020,0,Hawks
+2,0-1,0,0,1,2-3,0-0,5,J.  Teague,0,0,4,PG,1,0,0,"November 27, 2009",291127020,0,Hawks
+11,0-1,1,0,1,0-2,1-2,11,M.  Evans,0,2,1,SG,1,0,0,"November 27, 2009",291127020,0,Hawks
+11,3-6,5,0,2,9-14,3-3,33,J.  Crawford,2,2,24,SG,4,1,0,"November 27, 2009",291127020,0,Hawks
